項次,西元年,民國年,性別,年齡,死亡機率
12603,2065,154,女性,59歲,0.00211
12604,2065,154,總計,60歲,0.00431
12605,2065,154,男性,60歲,0.00642
12606,2065,154,女性,60歲,0.00226
12607,2065,154,總計,61歲,0.0046
12608,2065,154,男性,61歲,0.00686
12609,2065,154,女性,61歲,0.00243
12610,2065,154,總計,62歲,0.00492
12611,2065,154,男性,62歲,0.00734
12612,2065,154,女性,62歲,0.00261
12613,2065,154,總計,63歲,0.00528
12614,2065,154,男性,63歲,0.00787
12615,2065,154,女性,63歲,0.00282
12616,2065,154,總計,64歲,0.00568
12617,2065,154,男性,64歲,0.00845
12618,2065,154,女性,64歲,0.00306
12619,2065,154,總計,65歲,0.00613
12620,2065,154,男性,65歲,0.00907
12621,2065,154,女性,65歲,0.00334
12622,2065,154,總計,66歲,0.00664
12623,2065,154,男性,66歲,0.00979
12624,2065,154,女性,66歲,0.00368
12625,2065,154,總計,67歲,0.00722
12626,2065,154,男性,67歲,0.01062
12627,2065,154,女性,67歲,0.00407
12628,2065,154,總計,68歲,0.00788
12629,2065,154,男性,68歲,0.01153
12630,2065,154,女性,68歲,0.0045
12631,2065,154,總計,69歲,0.00862
12632,2065,154,男性,69歲,0.01255
12633,2065,154,女性,69歲,0.00502
12634,2065,154,總計,70歲,0.00945
12635,2065,154,男性,70歲,0.01367
12636,2065,154,女性,70歲,0.0056
12637,2065,154,總計,71歲,0.01037
12638,2065,154,男性,71歲,0.01491
12639,2065,154,女性,71歲,0.00626
12640,2065,154,總計,72歲,0.01139
12641,2065,154,男性,72歲,0.01628
12642,2065,154,女性,72歲,0.007
12643,2065,154,總計,73歲,0.01255
12644,2065,154,男性,73歲,0.01786
12645,2065,154,女性,73歲,0.00783
12646,2065,154,總計,74歲,0.01388
12647,2065,154,男性,74歲,0.01967
12648,2065,154,女性,74歲,0.00879
12649,2065,154,總計,75歲,0.01537
12650,2065,154,男性,75歲,0.02171
12651,2065,154,女性,75歲,0.00986
12652,2065,154,總計,76歲,0.01702
12653,2065,154,男性,76歲,0.02397
12654,2065,154,女性,76歲,0.01104
12655,2065,154,總計,77歲,0.01886
12656,2065,154,男性,77歲,0.02648
12657,2065,154,女性,77歲,0.01239
12658,2065,154,總計,78歲,0.02092
12659,2065,154,男性,78歲,0.02929
12660,2065,154,女性,78歲,0.01392
12661,2065,154,總計,79歲,0.02321
12662,2065,154,男性,79歲,0.0324
12663,2065,154,女性,79歲,0.01564
12664,2065,154,總計,80歲,0.02586
12665,2065,154,男性,80歲,0.03575
12666,2065,154,女性,80歲,0.01786
12667,2065,154,總計,81歲,0.02882
12668,2065,154,男性,81歲,0.03945
12669,2065,154,女性,81歲,0.02037
12670,2065,154,總計,82歲,0.03209
12671,2065,154,男性,82歲,0.04352
12672,2065,154,女性,82歲,0.02318
12673,2065,154,總計,83歲,0.03569
12674,2065,154,男性,83歲,0.04795
12675,2065,154,女性,83歲,0.02634
12676,2065,154,總計,84歲,0.03965
12677,2065,154,男性,84歲,0.05275
12678,2065,154,女性,84歲,0.02988
12679,2065,154,總計,85歲,0.04538
12680,2065,154,男性,85歲,0.0592
12681,2065,154,女性,85歲,0.03532
12682,2065,154,總計,86歲,0.05023
12683,2065,154,男性,86歲,0.06498
12684,2065,154,女性,86歲,0.03976
12685,2065,154,總計,87歲,0.05559
12686,2065,154,男性,87歲,0.07131
12687,2065,154,女性,87歲,0.04472
12688,2065,154,總計,88歲,0.06148
12689,2065,154,男性,88歲,0.0782
12690,2065,154,女性,88歲,0.05024
12691,2065,154,總計,89歲,0.06796
12692,2065,154,男性,89歲,0.08567
12693,2065,154,女性,89歲,0.0564
12694,2065,154,總計,90歲,0.07514
12695,2065,154,男性,90歲,0.09384
12696,2065,154,女性,90歲,0.06332
12697,2065,154,總計,91歲,0.08313
12698,2065,154,男性,91歲,0.10276
12699,2065,154,女性,91歲,0.07112
12700,2065,154,總計,92歲,0.09197
12701,2065,154,男性,92歲,0.11247
12702,2065,154,女性,92歲,0.07985
12703,2065,154,總計,93歲,0.1017
12704,2065,154,男性,93歲,0.12298
12705,2065,154,女性,93歲,0.08957
12706,2065,154,總計,94歲,0.11238
12707,2065,154,男性,94歲,0.13429
12708,2065,154,女性,94歲,0.10035
12709,2065,154,總計,95歲,0.12479
12710,2065,154,男性,95歲,0.147
12711,2065,154,女性,95歲,0.11306
12712,2065,154,總計,96歲,0.13773
12713,2065,154,男性,96歲,0.15999
12714,2065,154,女性,96歲,0.12641
12715,2065,154,總計,97歲,0.15134
12716,2065,154,男性,97歲,0.17354
12717,2065,154,女性,97歲,0.14049
12718,2065,154,總計,98歲,0.16655
12719,2065,154,男性,98歲,0.18832
12720,2065,154,女性,98歲,0.15632
12721,2065,154,總計,99歲,0.18349
12722,2065,154,男性,99歲,0.2044
12723,2065,154,女性,99歲,0.17404
12724,2065,154,總計,100歲及以上,1
12725,2065,154,男性,100歲及以上,1
12726,2065,154,女性,100歲及以上,1
12727,2066,155,總計,0歲,0.00255
12728,2066,155,男性,0歲,0.00272
12729,2066,155,女性,0歲,0.00239
12730,2066,155,總計,1歲,8E-05
12731,2066,155,男性,1歲,9E-05
12732,2066,155,女性,1歲,7E-05
12733,2066,155,總計,2歲,4E-05
12734,2066,155,男性,2歲,5E-05
12735,2066,155,女性,2歲,4E-05
12736,2066,155,總計,3歲,4E-05
12737,2066,155,男性,3歲,4E-05
12738,2066,155,女性,3歲,3E-05
12739,2066,155,總計,4歲,3E-05
12740,2066,155,男性,4歲,3E-05
12741,2066,155,女性,4歲,3E-05
12742,2066,155,總計,5歲,3E-05
12743,2066,155,男性,5歲,3E-05
12744,2066,155,女性,5歲,3E-05
12745,2066,155,總計,6歲,3E-05
12746,2066,155,男性,6歲,3E-05
12747,2066,155,女性,6歲,3E-05
12748,2066,155,總計,7歲,3E-05
12749,2066,155,男性,7歲,3E-05
12750,2066,155,女性,7歲,3E-05
12751,2066,155,總計,8歲,3E-05
12752,2066,155,男性,8歲,3E-05
12753,2066,155,女性,8歲,3E-05
12754,2066,155,總計,9歲,3E-05
12755,2066,155,男性,9歲,3E-05
12756,2066,155,女性,9歲,3E-05
12757,2066,155,總計,10歲,3E-05
12758,2066,155,男性,10歲,3E-05
12759,2066,155,女性,10歲,3E-05
12760,2066,155,總計,11歲,4E-05
12761,2066,155,男性,11歲,3E-05
12762,2066,155,女性,11歲,4E-05
12763,2066,155,總計,12歲,4E-05
12764,2066,155,男性,12歲,4E-05
12765,2066,155,女性,12歲,5E-05
12766,2066,155,總計,13歲,5E-05
12767,2066,155,男性,13歲,6E-05
12768,2066,155,女性,13歲,5E-05
12769,2066,155,總計,14歲,7E-05
12770,2066,155,男性,14歲,8E-05
12771,2066,155,女性,14歲,6E-05
12772,2066,155,總計,15歲,9E-05
12773,2066,155,男性,15歲,0.00011
12774,2066,155,女性,15歲,7E-05
12775,2066,155,總計,16歲,0.00011
12776,2066,155,男性,16歲,0.00014
12777,2066,155,女性,16歲,8E-05
12778,2066,155,總計,17歲,0.00014
12779,2066,155,男性,17歲,0.00017
12780,2066,155,女性,17歲,0.0001
12781,2066,155,總計,18歲,0.00016
12782,2066,155,男性,18歲,0.0002
12783,2066,155,女性,18歲,0.00011
12784,2066,155,總計,19歲,0.00017
12785,2066,155,男性,19歲,0.00022
12786,2066,155,女性,19歲,0.00013
12787,2066,155,總計,20歲,0.00018
12788,2066,155,男性,20歲,0.00022
12789,2066,155,女性,20歲,0.00014
12790,2066,155,總計,21歲,0.00019
12791,2066,155,男性,21歲,0.00023
12792,2066,155,女性,21歲,0.00014
12793,2066,155,總計,22歲,0.00019
12794,2066,155,男性,22歲,0.00023
12795,2066,155,女性,22歲,0.00015
12796,2066,155,總計,23歲,0.0002
12797,2066,155,男性,23歲,0.00023
12798,2066,155,女性,23歲,0.00016
12799,2066,155,總計,24歲,0.0002
12800,2066,155,男性,24歲,0.00022
12801,2066,155,女性,24歲,0.00017
12802,2066,155,總計,25歲,0.0002
12803,2066,155,男性,25歲,0.00022
12804,2066,155,女性,25歲,0.00017
12805,2066,155,總計,26歲,0.0002
12806,2066,155,男性,26歲,0.00021
12807,2066,155,女性,26歲,0.00018
12808,2066,155,總計,27歲,0.00021
12809,2066,155,男性,27歲,0.00021
12810,2066,155,女性,27歲,0.0002
12811,2066,155,總計,28歲,0.00022
12812,2066,155,男性,28歲,0.00022
12813,2066,155,女性,28歲,0.00021
12814,2066,155,總計,29歲,0.00023
12815,2066,155,男性,29歲,0.00024
12816,2066,155,女性,29歲,0.00023
12817,2066,155,總計,30歲,0.00025
12818,2066,155,男性,30歲,0.00025
12819,2066,155,女性,30歲,0.00025
12820,2066,155,總計,31歲,0.00027
12821,2066,155,男性,31歲,0.00028
12822,2066,155,女性,31歲,0.00027
12823,2066,155,總計,32歲,0.00029
12824,2066,155,男性,32歲,0.0003
12825,2066,155,女性,32歲,0.00029
12826,2066,155,總計,33歲,0.00032
12827,2066,155,男性,33歲,0.00033
12828,2066,155,女性,33歲,0.0003
12829,2066,155,總計,34歲,0.00034
12830,2066,155,男性,34歲,0.00036
12831,2066,155,女性,34歲,0.00032
12832,2066,155,總計,35歲,0.00037
12833,2066,155,男性,35歲,0.0004
12834,2066,155,女性,35歲,0.00034
12835,2066,155,總計,36歲,0.0004
12836,2066,155,男性,36歲,0.00044
12837,2066,155,女性,36歲,0.00037
12838,2066,155,總計,37歲,0.00044
12839,2066,155,男性,37歲,0.00049
12840,2066,155,女性,37歲,0.0004
12841,2066,155,總計,38歲,0.00049
12842,2066,155,男性,38歲,0.00055
12843,2066,155,女性,38歲,0.00043
12844,2066,155,總計,39歲,0.00054
12845,2066,155,男性,39歲,0.00062
12846,2066,155,女性,39歲,0.00046
12847,2066,155,總計,40歲,0.00061
12848,2066,155,男性,40歲,0.00071
12849,2066,155,女性,40歲,0.0005
12850,2066,155,總計,41歲,0.00068
12851,2066,155,男性,41歲,0.00081
12852,2066,155,女性,41歲,0.00054
12853,2066,155,總計,42歲,0.00076
12854,2066,155,男性,42歲,0.00092
12855,2066,155,女性,42歲,0.00059
12856,2066,155,總計,43歲,0.00085
12857,2066,155,男性,43歲,0.00105
12858,2066,155,女性,43歲,0.00065
12859,2066,155,總計,44歲,0.00096
12860,2066,155,男性,44歲,0.0012
12861,2066,155,女性,44歲,0.00071
12862,2066,155,總計,45歲,0.00107
12863,2066,155,男性,45歲,0.00137
12864,2066,155,女性,45歲,0.00078
12865,2066,155,總計,46歲,0.00121
12866,2066,155,男性,46歲,0.00157
12867,2066,155,女性,46歲,0.00085
12868,2066,155,總計,47歲,0.00135
12869,2066,155,男性,47歲,0.00178
12870,2066,155,女性,47歲,0.00093
12871,2066,155,總計,48歲,0.00151
12872,2066,155,男性,48歲,0.00202
12873,2066,155,女性,48歲,0.00101
12874,2066,155,總計,49歲,0.00169
12875,2066,155,男性,49歲,0.0023
12876,2066,155,女性,49歲,0.00109
12877,2066,155,總計,50歲,0.00189
12878,2066,155,男性,50歲,0.0026
12879,2066,155,女性,50歲,0.00118
12880,2066,155,總計,51歲,0.0021
12881,2066,155,男性,51歲,0.00293
12882,2066,155,女性,51歲,0.00127
12883,2066,155,總計,52歲,0.00232
12884,2066,155,男性,52歲,0.00329
12885,2066,155,女性,52歲,0.00135
12886,2066,155,總計,53歲,0.00255
12887,2066,155,男性,53歲,0.00366
12888,2066,155,女性,53歲,0.00145
12889,2066,155,總計,54歲,0.00276
12890,2066,155,男性,54歲,0.00399
12891,2066,155,女性,54歲,0.00154
12892,2066,155,總計,55歲,0.00296
12893,2066,155,男性,55歲,0.00433
12894,2066,155,女性,55歲,0.00162
12895,2066,155,總計,56歲,0.00319
12896,2066,155,男性,56歲,0.0047
12897,2066,155,女性,56歲,0.00172
12898,2066,155,總計,57歲,0.00345
12899,2066,155,男性,57歲,0.0051
12900,2066,155,女性,57歲,0.00183
12901,2066,155,總計,58歲,0.00371
12902,2066,155,男性,58歲,0.00552
12903,2066,155,女性,58歲,0.00195
12904,2066,155,總計,59歲,0.00398
12905,2066,155,男性,59歲,0.00594
12906,2066,155,女性,59歲,0.00208
12907,2066,155,總計,60歲,0.00426
12908,2066,155,男性,60歲,0.00636
12909,2066,155,女性,60歲,0.00223
12910,2066,155,總計,61歲,0.00455
12911,2066,155,男性,61歲,0.00679
12912,2066,155,女性,61歲,0.00239
12913,2066,155,總計,62歲,0.00487
12914,2066,155,男性,62歲,0.00727
12915,2066,155,女性,62歲,0.00257
12916,2066,155,總計,63歲,0.00522
12917,2066,155,男性,63歲,0.00779
12918,2066,155,女性,63歲,0.00278
12919,2066,155,總計,64歲,0.00562
12920,2066,155,男性,64歲,0.00836
12921,2066,155,女性,64歲,0.00302
12922,2066,155,總計,65歲,0.00606
12923,2066,155,男性,65歲,0.00898
12924,2066,155,女性,65歲,0.00329
12925,2066,155,總計,66歲,0.00656
12926,2066,155,男性,66歲,0.00969
12927,2066,155,女性,66歲,0.00362
12928,2066,155,總計,67歲,0.00714
12929,2066,155,男性,67歲,0.01051
12930,2066,155,女性,67歲,0.004
12931,2066,155,總計,68歲,0.00779
12932,2066,155,男性,68歲,0.01141
12933,2066,155,女性,68歲,0.00443
12934,2066,155,總計,69歲,0.00852
12935,2066,155,男性,69歲,0.01242
12936,2066,155,女性,69歲,0.00494
12937,2066,155,總計,70歲,0.00934
12938,2066,155,男性,70歲,0.01353
12939,2066,155,女性,70歲,0.00551
12940,2066,155,總計,71歲,0.01024
12941,2066,155,男性,71歲,0.01475
12942,2066,155,女性,71歲,0.00616
12943,2066,155,總計,72歲,0.01125
12944,2066,155,男性,72歲,0.0161
12945,2066,155,女性,72歲,0.00689
12946,2066,155,總計,73歲,0.0124
12947,2066,155,男性,73歲,0.01766
12948,2066,155,女性,73歲,0.00771
12949,2066,155,總計,74歲,0.01371
12950,2066,155,男性,74歲,0.01945
12951,2066,155,女性,74歲,0.00865
12952,2066,155,總計,75歲,0.01518
12953,2066,155,男性,75歲,0.02147
12954,2066,155,女性,75歲,0.0097
12955,2066,155,總計,76歲,0.01681
12956,2066,155,男性,76歲,0.02371
12957,2066,155,女性,76歲,0.01087
12958,2066,155,總計,77歲,0.01863
12959,2066,155,男性,77歲,0.02619
12960,2066,155,女性,77歲,0.0122
12961,2066,155,總計,78歲,0.02067
12962,2066,155,男性,78歲,0.02898
12963,2066,155,女性,78歲,0.0137
12964,2066,155,總計,79歲,0.02293
12965,2066,155,男性,79歲,0.03206
12966,2066,155,女性,79歲,0.0154
12967,2066,155,總計,80歲,0.02556
12968,2066,155,男性,80歲,0.03538
12969,2066,155,女性,80歲,0.01759
12970,2066,155,總計,81歲,0.02848
12971,2066,155,男性,81歲,0.03905
12972,2066,155,女性,81歲,0.02007
12973,2066,155,總計,82歲,0.03172
12974,2066,155,男性,82歲,0.04308
12975,2066,155,女性,82歲,0.02285
12976,2066,155,總計,83歲,0.03529
12977,2066,155,男性,83歲,0.04748
12978,2066,155,女性,83歲,0.02597
12979,2066,155,總計,84歲,0.03921
12980,2066,155,男性,84歲,0.05224
12981,2066,155,女性,84歲,0.02946
12982,2066,155,總計,85歲,0.04488
12983,2066,155,男性,85歲,0.05864
12984,2066,155,女性,85歲,0.03484
12985,2066,155,總計,86歲,0.0497
12986,2066,155,男性,86歲,0.06438
12987,2066,155,女性,86歲,0.03924
12988,2066,155,總計,87歲,0.05501
12989,2066,155,男性,87歲,0.07068
12990,2066,155,女性,87歲,0.04414
12991,2066,155,總計,88歲,0.06085
12992,2066,155,男性,88歲,0.07752
12993,2066,155,女性,88歲,0.04961
12994,2066,155,總計,89歲,0.06729
12995,2066,155,男性,89歲,0.08496
12996,2066,155,女性,89歲,0.05573
12997,2066,155,總計,90歲,0.07442
12998,2066,155,男性,90歲,0.09308
12999,2066,155,女性,90歲,0.06259
13000,2066,155,總計,91歲,0.08236
13001,2066,155,男性,91歲,0.10197
13002,2066,155,女性,91歲,0.07033
13003,2066,155,總計,92歲,0.09115
13004,2066,155,男性,92歲,0.11164
13005,2066,155,女性,92歲,0.07901
13006,2066,155,總計,93歲,0.10084
13007,2066,155,男性,93歲,0.12211
13008,2066,155,女性,93歲,0.08868
13009,2066,155,總計,94歲,0.11147
13010,2066,155,男性,94歲,0.1334
13011,2066,155,女性,94歲,0.0994
13012,2066,155,總計,95歲,0.12385
13013,2066,155,男性,95歲,0.14609
13014,2066,155,女性,95歲,0.11207
13015,2066,155,總計,96歲,0.13675
13016,2066,155,男性,96歲,0.15906
13017,2066,155,女性,96歲,0.12539
13018,2066,155,總計,97歲,0.15034
13019,2066,155,男性,97歲,0.1726
13020,2066,155,女性,97歲,0.13943
13021,2066,155,總計,98歲,0.16552
13022,2066,155,男性,98歲,0.18737
13023,2066,155,女性,98歲,0.15523
13024,2066,155,總計,99歲,0.18247
13025,2066,155,男性,99歲,0.20347
13026,2066,155,女性,99歲,0.17295
13027,2066,155,總計,100歲及以上,1
13028,2066,155,男性,100歲及以上,1
13029,2066,155,女性,100歲及以上,1
13030,2067,156,總計,0歲,0.00253
13031,2067,156,男性,0歲,0.00269
13032,2067,156,女性,0歲,0.00237
13033,2067,156,總計,1歲,8E-05
13034,2067,156,男性,1歲,8E-05
13035,2067,156,女性,1歲,7E-05
13036,2067,156,總計,2歲,4E-05
13037,2067,156,男性,2歲,5E-05
13038,2067,156,女性,2歲,4E-05
13039,2067,156,總計,3歲,3E-05
13040,2067,156,男性,3歲,4E-05
13041,2067,156,女性,3歲,3E-05
13042,2067,156,總計,4歲,3E-05
13043,2067,156,男性,4歲,3E-05
13044,2067,156,女性,4歲,3E-05
13045,2067,156,總計,5歲,3E-05
13046,2067,156,男性,5歲,3E-05
13047,2067,156,女性,5歲,3E-05
13048,2067,156,總計,6歲,3E-05
13049,2067,156,男性,6歲,3E-05
13050,2067,156,女性,6歲,3E-05
13051,2067,156,總計,7歲,3E-05
13052,2067,156,男性,7歲,3E-05
13053,2067,156,女性,7歲,3E-05
13054,2067,156,總計,8歲,3E-05
13055,2067,156,男性,8歲,3E-05
13056,2067,156,女性,8歲,3E-05
13057,2067,156,總計,9歲,3E-05
13058,2067,156,男性,9歲,3E-05
13059,2067,156,女性,9歲,3E-05
13060,2067,156,總計,10歲,3E-05
13061,2067,156,男性,10歲,3E-05
13062,2067,156,女性,10歲,3E-05
13063,2067,156,總計,11歲,3E-05
13064,2067,156,男性,11歲,3E-05
13065,2067,156,女性,11歲,4E-05
13066,2067,156,總計,12歲,4E-05
13067,2067,156,男性,12歲,4E-05
13068,2067,156,女性,12歲,4E-05
13069,2067,156,總計,13歲,5E-05
13070,2067,156,男性,13歲,5E-05
13071,2067,156,女性,13歲,5E-05
13072,2067,156,總計,14歲,7E-05
13073,2067,156,男性,14歲,8E-05
13074,2067,156,女性,14歲,6E-05
13075,2067,156,總計,15歲,9E-05
13076,2067,156,男性,15歲,0.00011
13077,2067,156,女性,15歲,7E-05
13078,2067,156,總計,16歲,0.00011
13079,2067,156,男性,16歲,0.00014
13080,2067,156,女性,16歲,8E-05
13081,2067,156,總計,17歲,0.00013
13082,2067,156,男性,17歲,0.00017
13083,2067,156,女性,17歲,0.0001
13084,2067,156,總計,18歲,0.00016
13085,2067,156,男性,18歲,0.0002
13086,2067,156,女性,18歲,0.00011
13087,2067,156,總計,19歲,0.00017
13088,2067,156,男性,19歲,0.00021
13089,2067,156,女性,19歲,0.00013
13090,2067,156,總計,20歲,0.00018
13091,2067,156,男性,20歲,0.00022
13092,2067,156,女性,20歲,0.00013
13093,2067,156,總計,21歲,0.00018
13094,2067,156,男性,21歲,0.00022
13095,2067,156,女性,21歲,0.00014
13096,2067,156,總計,22歲,0.00019
13097,2067,156,男性,22歲,0.00022
13098,2067,156,女性,22歲,0.00015
13099,2067,156,總計,23歲,0.00019
13100,2067,156,男性,23歲,0.00022
13101,2067,156,女性,23歲,0.00016
13102,2067,156,總計,24歲,0.00019
13103,2067,156,男性,24歲,0.00022
13104,2067,156,女性,24歲,0.00017
13105,2067,156,總計,25歲,0.00019
13106,2067,156,男性,25歲,0.00021
13107,2067,156,女性,25歲,0.00017
13108,2067,156,總計,26歲,0.00019
13109,2067,156,男性,26歲,0.00021
13110,2067,156,女性,26歲,0.00018
13111,2067,156,總計,27歲,0.0002
13112,2067,156,男性,27歲,0.00021
13113,2067,156,女性,27歲,0.0002
13114,2067,156,總計,28歲,0.00021
13115,2067,156,男性,28歲,0.00022
13116,2067,156,女性,28歲,0.00021
13117,2067,156,總計,29歲,0.00023
13118,2067,156,男性,29歲,0.00023
13119,2067,156,女性,29歲,0.00022
13120,2067,156,總計,30歲,0.00025
13121,2067,156,男性,30歲,0.00025
13122,2067,156,女性,30歲,0.00024
13123,2067,156,總計,31歲,0.00027
13124,2067,156,男性,31歲,0.00027
13125,2067,156,女性,31歲,0.00026
13126,2067,156,總計,32歲,0.00029
13127,2067,156,男性,32歲,0.0003
13128,2067,156,女性,32歲,0.00028
13129,2067,156,總計,33歲,0.00031
13130,2067,156,男性,33歲,0.00032
13131,2067,156,女性,33歲,0.0003
13132,2067,156,總計,34歲,0.00033
13133,2067,156,男性,34歲,0.00035
13134,2067,156,女性,34歲,0.00032
13135,2067,156,總計,35歲,0.00036
